Marquage et signalisation;Traçage de ligne Lanaudière;Stéphane;450-756-2758;8003-6283;;;;Québec;;;;;
Peinture ;Travaux de peinture Cyr (9015-6423 Qc inc.);;450-565-6188;;;92 boul. Maisonneuve;St-Jérôme;Québec;J5L 0A1;;;8003-0992-08;
Trottoirs et bordures;Trottoir Joliette inc.;Hugues Généreux;450-756-4403; ;450-886-9648;497, rue Principale;St-Jean de Matha;Québec;J0K 2S0;entreprises.genereux@bellnet.ca;;;
Mécanique de procédé;Tucotte (1989);Sonia Gagnon (poste 205);418-661-3726;;418-661-9637;435, des Alleghanys;Québec;Québec;G1C 4N4;;;;(réservoir Ste-Élisabeth)
Plomberie;Tuyauterie Expert inc.;;450-752-1331;;;740, rue Marion;Joliette;Québec;;;;;École Joliette
Gicleurs;Tuyauterie gicleurs Trois-Rivières inc.;Marc-Antoine;819-379-2686;;;770, rue Lavérendrye;Trois-Rivières;Québec;G9A 2S7;tgtr@cgocable.ca;;;École Joliette
Gicleurs;Tuyauterie NFJ inc.;;418-542-0251;;;2415, de la Métallurgie;Jonquière;Québec;G7X 9V8;njr@ruyauterienjr.com;tuyauterienjr.com;2315-2507-27;
Métaux ouvrés;Ulrich Frei inc.;Ulrich Frei (fils);450-589-5595;;450-589-5595;29A, rue Notre-Dame;St-Sulpice;Québec;J5W 3X7;ufbuab@live.ca;;2159-8594-55;
Isolation;Uréthane supérieur de Québec inc.;Sylvain Forgues;514-331-9365;;450-686-0485;1730-A, Cunard;Chomedey, Laval;Québec;H7S 2B2;sylvain@usq.ca;;1365-2565-84;
Gouttières;Vaillancourt, toiture et gouttières;;1-800-363-5399;;450-2692055;715 De La Frontière;Rivière-Beaudette;Québec;J0P 1R0;info@toitmetal.com;;2237-8574-11;Nom utilisateur: Toiture     Mot de passe: gouttiere
Électricité;Valko Électrique inc.;Michel Charpentier
Estimation: Denis Whelan;450-585-2868;;450-654-1348;319, boul. Pierre Le Gardeur;Le Gardeur;Québec;J5Z 3A7;dwhelan@valko.ca;;;commercial
Excavation;Veka excavation;Christian Kay ou Paul Venne;450-591-1043;514-705-5529 ou 514-972-1404;450-591-0616;610, Montée de Ste-Marie;L'Assomption;Québec;J5W 5E4;;;5642-3239-01;
Ventilation;Venmar , représentant;Michel Archambault;800-303-0464;;819-475-2660;550, Boul. Lemire;Drummondville;Québec;J2C 7W9;;;;
Ventilation;Ventilation C.F. inc.;Jean-Guy Paré (estimateur);418-849-2838;;418-849-2830;21235, boul Henri-Bourassa;Québec;Québec;G2N 1R4;info@ventilationcf.com;www.ventilationcf.com;;École Joliette
Ventilation;Ventilation CDR inc.;;418-653-5545;;418-653-2436;2930, rue Watt, local 110;Ste-Foy;Québec;G1X 4G3;;ventilationcdr.com;2973-9000-25;
Ventilation;Ventilation Jean Roy;Jean Roy;450-752-1115;;450-752-2606;740, Marion;Joliette;Québec;J6E 8S2;projets@ventilationjeanroy.com;;;
Ventilation;Ventilation Létourneau;Alexandre Filiatrault;450-492-8207;;450-492-8209;1346 Grande Allée;Lachenaie;Québec;J6W 4M4;info@ventilationletourneau.ca;;2953-1969-82;
Ventilation;Ventilation Pierre Gamache inc.;Pierre Gamache;450-474-2001;;450-474-1123;2195, place de la Tourmente;Mascouche;Québec;J7L 4G3;gamache13@hotmail.com;;8240-3569-38;
Ventilation;Ventilation S.C. Air inc.;Patrick Grenier;450-435-4124;;450-435-9279;559 Curé-Boivin ;Boisbriand;Québec;J7G 2A8;;;8271-6507-49;
Ventilation;Ventilation Venstat enr.;Yanick Blouin;514-326-4673;514-991-6373;514-326-4673;8638, Lafrenaie;St-Léonard;Québec;H1P 2B5;info@venstat.ca;www.venstat.ca;;
Ventilation;Ventilex inc.;Yves Rousseau;450-473-9843;;450-473-9843;348, Boul. Industriel;St-Eustache;Québec;J7R 5R4;info@ventilex.ca;;2618-3558-14;
Lanterneaux;Verplex inc.;;450-638-7270;;450-638-7271;83, Beauvais;Delson;Québec;J5B 1W6;info@verplex.ca;www.verplex.ca;;
Ameublement de laboratoires;Versalab 2007 inc.;;450-792-2442;;450-792-3608;539, St-Amable;St-Barnabé Sud;Québec;J0H 1G0;;;5604-4928-01;
Paysagement;Vertex;Raymond Beaudoin;450-547-8398;450-547-8398;450-752-5586;18, Avenue Beaudoin;NDP;Québec;J6E 8J8;;;;
Revêtement extérieur;Vicwest;Jean Legros;514-242-0874;800-567-2582;819-758-0666;707, Boul. Industriel Est CP 430;Victoriaville ;Québec;G6P 6T2;;;;
Contrôles;Vigie automation;;450-398-0911;;450-752-5205;28, rue Baby;Joliette;Québec;J6E 2V5;Info@vigieautomation.com;http://www.vigieautomation.com/;;
Portes et fenêtres;Vimat Portes et Fenêtres Corp.;Paul Martin;450-586-3362;450-547-8880;450-586-2811;200 Chemin des Industries;Lavaltrie;Québec;J5T 3R2;pmartin@vimat.qc.ca ;;;
Asphalte;Vincent Asphalte;Gaston jr Charrette,Mario Chartier;450-754-2754;450-803-2754;450-754-3077;342, boul. Brassard;St-Paul;Québec;J0K 3E0;vincentasphalte@videotron.ca;;1703-5270-57;
Fondations ;Vistech les fondations;Daniel Asselin;450-755-6543;450-803-1448;450-755-5193;2097, rue Visitation;Joliette;Québec;J6E 7Y8;lanaudiere@pieuvistech.com;;;
Vitrerie;Vitreco;Philippe Thivierge;450-681-0483;;;;Laval;;;philippethivierge@vitreco.ca;;;Distributeur produit Alumico
Vitrerie;Vitrerie (Les Miroirs) Saint-Antoine Inc.;Sylvain;(450) 438-0116;;(450) 438-063;1153 St-Antoine Boulevard;St-Antoine ;Québec;J7Z5T4 ;sylvain.l@miroirstantoine.com;;;
Vitrerie;Vitrerie Actuel;Duban Mandoza;819-752-2774;;819-752-4993;281, boul. Labbé Nord;Victoriaville;Québec;G6P 1A7;vitrerieactuel@actuel.ca ;www.actuel.ca;;
Vitrerie;Vitrerie Boisclair;Patrick Larouche;450-585-8695;;450-585-0192;547, Rue Leclerc,suit 110;Repentigny;Québec;J6A 8B4;info@vitrerieboisclair.com;;;
Vitrerie;Vitrerie de Lanaudière inc. ;;450-755-3922;;450-753-3474;236, rue Ste-Anne;Joliette;Québec;J6E4Z5;;;;
Vitrerie;Vitrerie Fabreville;;450-621-0300 ;;450-621-9707;740, rue de la Sablière;Bois-des-Fillion;Québec;J6Z 4T7;;www.vfg.ca;;
Vitrerie;Vitrerie J.O. Dufour ltée;Radu Orb (estimateur);819-562-4777;;819-562-8012;950, rue King Est;Sherbrooke;Québec;J1G 1E4;estimation@vitreriedufour.ca;www.vitreriedufour.ca;;
Vitrerie;Vitrerie Joliette;Richard Arbour;450-759-1180;;450-759-1281;300, rue Richard;Joliette;Québec;J6E 2S6;vitreriejoliette@videotron.ca;;8002-4243-38;
Vitrerie;Vitrerie Lafortune;Denis Champagne;450-755-1444;450-752-7180;450-759-8719;250, Beaudry Nord;Joliette;Québec;J6E 6A6;denis.champagne@videotron.ca;;1475-6829-42;
Vitrerie;Vitrerie Lalongé;;450-433-2816;;;;Terrebonne;;;vitrerielalonge@videotron.ca;;;Distributeur produit Alumico
Vitrerie;Vitrerie Lambert;;819-373-4466;;;;Trois-Rivières;;;;;;Distributeur produit Alumico
Vitrerie;Vitrerie Saint-Lin;François Poirier;450-439-2606;;450-439-2665;1473, route 335;Saint-Lin-Laurentides;Québec;J5M 1Y2;vitreriestlin@hotmail.ca;;;
Pellicules vitrage;Vitres Teintées MG Ltée;Pierre Trudel;450-681-1312;;450-688-2516;1490, boul. Curé-Labelle;Chomedey Laval;Québec;H7V 2W1;pierre.trudel@vtmg.ca;www.vtmg.ca;;
Peinture ;XM Peinture;Jean-Guy Buchanan;450-971-5394;;450-971-6938;563B boulevard Curé-Boivin;Boisbriand;Québec;J7G 2A8;estimation@xmpeinture.com;www.xmpeinture.com;8335-2583-58;
Quais déchargement;;;;;;;;Québec;;;;;
SAAQ;;Luce Laporte;450-752-4561;;450-752-6465;;;Québec;;;;;
;;;;;;;;;;;;;
;;;;;;;;Québec;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
